ngày,đóng_cửa,thay_đổi,phần_trăm,Mở_cửa,Cao_nhất,Thấp_nhất,Tổng_KLGD,Tổng_GTGD
2023-08-10,46500.0,-1.7,-3.66,48200.0,48400.0,46500.0,261210.0,12146265000.0
2023-08-09,48200.0,-0.45,-0.93,48650.0,48800.0,48050.0,180230.0,8687086000.0
2023-08-08,48650.0,-0.2,-0.41,48850.0,49450.0,48550.0,210490.0,10240338500.0
2023-08-07,48850.0,0.45,0.92,48400.0,49450.0,48450.0,200470.0,9792959500.0
2023-08-04,48400.0,-0.15,-0.31,48550.0,48900.0,48200.0,219600.0,10628640000.0
2023-08-03,48550.0,-0.55,-1.13,49100.0,49150.0,48400.0,209440.0,10168312000.0
2023-08-02,49100.0,0.9,1.83,48200.0,49300.0,48150.0,235560.0,11565996000.0
2023-08-01,48200.0,1.0,2.07,47200.0,49500.0,47200.0,381410.0,18383962000.0
2023-07-31,47200.0,0.5,1.06,46700.0,47450.0,46700.0,187300.0,8840560000.0
2023-07-28,46700.0,0.0,0.0,46700.0,47300.0,46400.0,175460.0,8193982000.0
2023-07-27,46700.0,-0.65,-1.39,47350.0,47400.0,46650.0,136970.0,6396499000.0
2023-07-26,47350.0,0.2,0.42,47150.0,48050.0,47150.0,232910.0,11028288500.0
2023-07-25,47150.0,0.35,0.74,46800.0,47200.0,46700.0,162160.0,7645844000.0
2023-07-24,46800.0,0.05,0.11,46750.0,47600.0,46800.0,197000.0,9219600000.0
2023-07-21,46750.0,0.5,1.07,46250.0,46750.0,46100.0,142210.0,6648317500.0
2023-07-20,46250.0,0.0,0.0,46250.0,46400.0,45850.0,93460.0,4322525000.0
2023-07-19,46250.0,-0.45,-0.97,46700.0,46900.0,45850.0,232950.0,10773937500.0
2023-07-18,46700.0,0.5,1.07,46200.0,46700.0,46200.0,166720.0,7785824000.0
2023-07-17,46200.0,-0.55,-1.19,46750.0,47100.0,46200.0,223150.0,10309530000.0
2023-07-14,46750.0,-0.15,-0.32,46900.0,47650.0,46050.0,260610.0,12183517500.0
2023-07-13,46900.0,0.2,0.43,46700.0,47500.0,46550.0,188460.0,8838774000.0
2023-07-12,46700.0,0.15,0.32,46550.0,47150.0,46150.0,233210.0,10890907000.0
2023-07-11,46550.0,-0.4,-0.86,46950.0,47400.0,46500.0,262020.0,12197031000.0
2023-07-10,46950.0,2.65,5.64,44300.0,46950.0,44200.0,462040.0,21692778000.0
2023-07-07,44300.0,0.35,0.79,43950.0,44300.0,43700.0,88010.0,3898843000.0
2023-07-06,43950.0,-0.4,-0.91,44350.0,44650.0,43600.0,133700.0,5876115000.0
2023-07-05,44350.0,0.35,0.79,44000.0,44750.0,44050.0,129440.0,5740664000.0
2023-07-04,44000.0,-0.5,-1.14,44500.0,44550.0,43750.0,118330.0,5206520000.0
2023-07-03,44500.0,1.15,2.58,43350.0,44500.0,43700.0,108540.0,4830030000.0
2023-06-30,43350.0,-1.15,-2.65,44500.0,44800.0,43350.0,97500.0,4226625000.0
2023-06-29,44500.0,-0.85,-1.91,45350.0,45900.0,44500.0,158200.0,7039900000.0
2023-06-28,45350.0,1.05,2.32,44300.0,45350.0,44150.0,233740.0,10600109000.0
2023-06-27,44300.0,0.0,0.0,44300.0,44450.0,44000.0,79380.0,3516534000.0
2023-06-26,44300.0,0.0,0.0,44300.0,44850.0,43900.0,122510.0,5427193000.0
2023-06-23,44300.0,0.35,0.79,43950.0,44950.0,43700.0,191190.0,8469717000.0
2023-06-22,43950.0,0.55,1.25,43400.0,44050.0,43400.0,128400.0,5643180000.0
2023-06-21,43400.0,-0.1,-0.23,43500.0,44000.0,43300.0,81280.0,3527552000.0
2023-06-20,43500.0,0.2,0.46,43300.0,43500.0,43150.0,81270.0,3535245000.0
2023-06-19,43300.0,-0.4,-0.92,43700.0,43850.0,43300.0,79600.0,3446680000.0
2023-06-16,44300.0,0.45,1.02,43850.0,44500.0,43900.0,88850.0,3936055000.0
2023-06-15,43850.0,-0.15,-0.34,44000.0,44200.0,43700.0,82340.0,3610609000.0
2023-06-14,44000.0,-0.35,-0.8,44350.0,44700.0,44000.0,133480.0,5873120000.0
2023-06-13,44350.0,0.7,1.58,43650.0,44500.0,43650.0,132830.0,5891010500.0
2023-06-12,43650.0,0.2,0.46,43450.0,43650.0,43000.0,112560.0,4913244000.0
2023-06-09,43450.0,-0.25,-0.58,43700.0,44050.0,43100.0,128960.0,5603312000.0
2023-06-08,43700.0,-0.65,-1.49,44350.0,44500.0,43700.0,165540.0,7234098000.0
2023-06-07,44350.0,-0.45,-1.01,44800.0,44900.0,44350.0,96770.0,4291749500.0
2023-06-06,44800.0,0.1,0.22,44700.0,45000.0,44300.0,84610.0,3790528000.0
2023-06-05,44700.0,0.0,0.0,44700.0,45350.0,44700.0,95910.0,4287177000.0
2023-06-02,44700.0,0.8,1.79,43900.0,44900.0,44000.0,120280.0,5376516000.0
2023-06-01,43900.0,-0.1,-0.23,44000.0,44000.0,43650.0,61790.0,2712581000.0
2023-05-31,44000.0,0.2,0.45,43800.0,44000.0,43550.0,77080.0,3391520000.0
2023-05-30,43800.0,-0.1,-0.23,43900.0,44000.0,43600.0,80080.0,3507504000.0
2023-05-29,43900.0,0.5,1.14,43400.0,43950.0,43400.0,66810.0,2932959000.0
2023-05-26,43400.0,-0.35,-0.81,43750.0,44100.0,43400.0,54480.0,2364432000.0
2023-05-25,43750.0,0.25,0.57,43500.0,44000.0,43450.0,65540.0,2867375000.0
2023-05-24,43500.0,-0.35,-0.8,43850.0,44000.0,43500.0,76710.0,3336885000.0
2023-05-23,43850.0,-0.55,-1.25,44400.0,44900.0,43850.0,75350.0,3304097500.0
2023-05-22,44400.0,0.0,0.0,44400.0,44950.0,44400.0,60780.0,2698632000.0
2023-05-19,44400.0,-0.25,-0.56,44650.0,44950.0,44300.0,60320.0,2678208000.0
2023-05-18,44650.0,-0.15,-0.34,44800.0,44950.0,44500.0,51470.0,2298135500.0
2023-05-17,44800.0,-0.2,-0.45,45000.0,45100.0,44800.0,86590.0,3879232000.0
2023-05-16,45000.0,0.1,0.22,44900.0,45100.0,44750.0,42920.0,1931400000.0
2023-05-15,44900.0,-0.1,-0.22,45000.0,46000.0,44900.0,43550.0,1955395000.0
2023-05-12,45000.0,0.0,0.0,45000.0,45100.0,44550.0,42830.0,1927350000.0
2023-05-11,45000.0,0.0,0.0,45000.0,45250.0,44800.0,51050.0,2297250000.0
2023-05-10,45000.0,-0.1,-0.22,45100.0,45300.0,44500.0,59500.0,2677500000.0
2023-05-09,45100.0,0.4,0.89,44700.0,45350.0,44700.0,65090.0,2935559000.0
2023-05-08,44700.0,1.25,2.8,43450.0,45500.0,43550.0,113050.0,5053335000.0
2023-05-05,43450.0,-0.3,-0.69,43750.0,43850.0,43450.0,29650.0,1288292500.0
2023-05-04,43750.0,0.25,0.57,43500.0,44200.0,43300.0,37650.0,1647187500.0
2023-04-28,43500.0,-0.4,-0.92,43900.0,44100.0,43500.0,41460.0,1803510000.0
2023-04-27,43900.0,-0.2,-0.46,44100.0,44100.0,43500.0,16310.0,716009000.0
2023-04-26,44100.0,0.55,1.25,43550.0,44300.0,43200.0,40510.0,1786491000.0
2023-04-25,43550.0,-0.15,-0.34,43700.0,43900.0,43150.0,53920.0,2348216000.0
2023-04-24,43700.0,-0.5,-1.14,44200.0,44200.0,43700.0,46290.0,2022873000.0
2023-04-21,44200.0,-0.4,-0.9,44600.0,44600.0,44200.0,35450.0,1566890000.0
2023-04-20,44600.0,0.2,0.45,44400.0,44600.0,44150.0,25690.0,1145774000.0
2023-04-19,44400.0,-0.2,-0.45,44600.0,44750.0,44200.0,45210.0,2007324000.0
2023-04-18,44600.0,-0.4,-0.9,45000.0,45000.0,44300.0,63970.0,2853062000.0
2023-04-17,45000.0,0.55,1.22,44450.0,45100.0,44400.0,71660.0,3224700000.0
2023-04-14,44450.0,-0.5,-1.12,44950.0,45000.0,44450.0,61870.0,2750121500.0
2023-04-13,44950.0,0.55,1.22,44400.0,45000.0,44400.0,77900.0,3501605000.0
2023-04-12,44400.0,0.0,0.0,44400.0,44800.0,44200.0,77550.0,3443220000.0
2023-04-11,44400.0,-0.3,-0.68,44700.0,44650.0,44150.0,122910.0,5457204000.0
2023-04-10,44700.0,-0.95,-2.13,45650.0,45800.0,44700.0,180610.0,8073267000.0
2023-04-07,45650.0,-0.35,-0.77,46000.0,46000.0,45500.0,73190.0,3341123500.0
2023-04-06,46000.0,0.5,1.09,45500.0,46500.0,45300.0,151470.0,6967620000.0
2023-04-05,45500.0,-0.5,-1.1,46000.0,46300.0,45300.0,136380.0,6205290000.0
2023-04-04,46000.0,0.1,0.22,45900.0,46150.0,45700.0,88960.0,4092160000.0
2023-04-03,45900.0,-0.3,-0.65,46200.0,46800.0,45800.0,126370.0,5800383000.0
2023-03-31,46200.0,0.0,0.0,46200.0,47000.0,46050.0,64370.0,2973894000.0
2023-03-30,46200.0,0.0,0.0,46200.0,46600.0,46200.0,69970.0,3232614000.0
2023-03-29,46200.0,0.2,0.43,46000.0,46350.0,45550.0,30310.0,1400322000.0
2023-03-28,46000.0,0.0,0.0,46000.0,46800.0,46000.0,50400.0,2318400000.0
2023-03-27,46000.0,14.3,31.09,31700.0,46150.0,45000.0,67220.0,3092120000.0
2023-03-24,45550.0,15.2,33.37,30350.0,46300.0,45500.0,36460.0,1660753000.0
2023-03-22,46100.0,0.75,1.63,45350.0,46200.0,45450.0,56080.0,2585288000.0
2023-03-21,45350.0,0.0,0.0,45350.0,45750.0,44800.0,74160.0,3363156000.0
2023-03-20,45350.0,-0.95,-2.09,46300.0,46000.0,45000.0,58580.0,2656603000.0
2023-03-17,46300.0,0.05,0.11,46250.0,47000.0,46000.0,31070.0,1438541000.0
2023-03-16,46250.0,-0.55,-1.19,46800.0,46900.0,46050.0,87570.0,4050112500.0
2023-03-15,46800.0,1.75,3.74,45050.0,47400.0,45450.0,62840.0,2940912000.0
2023-03-14,45050.0,-1.2,-2.66,46250.0,46350.0,44750.0,144450.0,6507472500.0
2023-03-13,46250.0,-0.9,-1.95,47150.0,46900.0,46250.0,93370.0,4318362500.0
2023-03-10,47150.0,-0.5,-1.06,47650.0,47450.0,46950.0,86220.0,4065273000.0
2023-03-09,47650.0,-0.35,-0.73,48000.0,48000.0,47050.0,117060.0,5577909000.0
2023-03-08,48000.0,1.1,2.29,46900.0,48000.0,45900.0,122970.0,5902560000.0
2023-03-07,46900.0,1.1,2.35,45800.0,47100.0,45500.0,163460.0,7666274000.0
2023-03-06,45800.0,-0.1,-0.22,45900.0,47000.0,45300.0,86490.0,3961242000.0
2023-03-03,45900.0,-0.5,-1.09,46400.0,46500.0,45250.0,73540.0,3375486000.0
2023-03-02,46400.0,0.75,1.62,45650.0,46500.0,45400.0,97620.0,4529568000.0
2023-03-01,45650.0,1.55,3.4,44100.0,45650.0,43800.0,74090.0,3382208500.0
2023-02-28,44100.0,-0.15,-0.34,44250.0,44600.0,44050.0,25760.0,1136016000.0
2023-02-27,44250.0,-0.35,-0.79,44600.0,44500.0,43600.0,93920.0,4155960000.0
2023-02-24,44600.0,-0.95,-2.13,45550.0,45550.0,44400.0,49790.0,2220634000.0
2023-02-23,45550.0,0.55,1.21,45000.0,45550.0,43700.0,127990.0,5829944500.0
2023-02-22,45000.0,-1.25,-2.78,46250.0,46000.0,45000.0,99410.0,4473450000.0
2023-02-21,46250.0,-0.95,-2.05,47200.0,47300.0,46250.0,99660.0,4609275000.0
2023-02-20,47200.0,1.4,2.97,45800.0,47350.0,45800.0,150830.0,7119176000.0
2023-02-17,45800.0,0.8,1.75,45000.0,45800.0,44950.0,149370.0,6841146000.0
2023-02-16,45000.0,1.0,2.22,44000.0,45000.0,44000.0,106810.0,4806450000.0
2023-02-15,44000.0,0.6,1.36,43400.0,44450.0,43150.0,60460.0,2660240000.0
2023-02-14,43400.0,-1.0,-2.3,44400.0,44500.0,43300.0,132510.0,5750934000.0
2023-02-13,44400.0,1.45,3.27,42950.0,44400.0,42950.0,158970.0,7058268000.0
2023-02-10,42950.0,-1.05,-2.44,44000.0,44550.0,42950.0,139800.0,6004410000.0
2023-02-09,44000.0,-0.5,-1.14,44500.0,45000.0,44000.0,118480.0,5213120000.0
2023-02-08,44500.0,0.7,1.57,43800.0,45250.0,43900.0,179670.0,7995315000.0
2023-02-07,43800.0,-1.2,-2.74,45000.0,45350.0,43700.0,156830.0,6869154000.0
2023-02-06,45000.0,1.65,3.67,43350.0,45000.0,42900.0,174720.0,7862400000.0
2023-02-03,43350.0,0.2,0.46,43150.0,43800.0,43150.0,137790.0,5973196500.0
2023-02-02,43150.0,0.35,0.81,42800.0,43600.0,42100.0,286450.0,12360317500.0
2023-02-01,42800.0,-2.3,-5.37,45100.0,45500.0,42600.0,251050.0,10744940000.0
2023-01-31,45100.0,0.6,1.33,44500.0,45100.0,43550.0,164350.0,7412185000.0
2023-01-30,44500.0,-0.05,-0.11,44550.0,44900.0,44000.0,121030.0,5385835000.0
2023-01-27,44550.0,-1.4,-3.14,45950.0,46600.0,44500.0,172980.0,7706259000.0
2023-01-19,45950.0,0.85,1.85,45100.0,46300.0,44950.0,165680.0,7612996000.0
2023-01-18,45100.0,0.15,0.33,44950.0,45550.0,44800.0,183290.0,8266379000.0
2023-01-17,44950.0,0.25,0.56,44700.0,45300.0,44600.0,149920.0,6738904000.0
2023-01-16,44700.0,2.9,6.49,41800.0,44700.0,41950.0,473790.0,21178413000.0
2023-01-13,41800.0,0.35,0.84,41450.0,42200.0,41600.0,163000.0,6813400000.0
2023-01-12,41450.0,0.2,0.48,41250.0,41950.0,41000.0,70820.0,2935489000.0
2023-01-11,41250.0,-0.05,-0.12,41300.0,42200.0,40900.0,153130.0,6316612500.0
2023-01-10,41300.0,0.3,0.73,41000.0,41700.0,40750.0,92400.0,3816120000.0
2023-01-09,41000.0,-0.65,-1.59,41650.0,42200.0,40850.0,132640.0,5438240000.0
2023-01-06,41650.0,0.9,2.16,40750.0,42450.0,40600.0,340090.0,14164748500.0
2023-01-05,40750.0,-0.05,-0.12,40800.0,41100.0,40250.0,117510.0,4788532500.0
2023-01-04,40800.0,-0.4,-0.98,41200.0,42200.0,40400.0,207030.0,8446824000.0
2023-01-03,41200.0,2.6,6.31,38600.0,41200.0,39050.0,173290.0,7139548000.0
