ngày,đóng_cửa,thay_đổi,phần_trăm,Mở_cửa,Cao_nhất,Thấp_nhất,Tổng_KLGD,Tổng_GTGD
2021-10-13,39900.0,-0.35,-0.88,40250.0,40450.0,39600.0,142360.0,5680164000.0
2021-10-12,40250.0,0.25,0.62,40000.0,40750.0,40050.0,198590.0,7993247500.0
2021-10-11,40000.0,0.8,2.0,39200.0,40000.0,39400.0,176010.0,7040400000.0
2021-10-08,39200.0,0.05,0.13,39150.0,39400.0,39150.0,97810.0,3834152000.0
2021-10-07,39150.0,-0.25,-0.64,39400.0,39500.0,39150.0,102150.0,3999172500.0
2021-10-06,39400.0,0.1,0.25,39300.0,40000.0,39300.0,81330.0,3204402000.0
2021-10-05,39300.0,0.4,1.02,38900.0,39550.0,39000.0,73010.0,2869293000.0
2021-10-04,38900.0,0.1,0.26,38800.0,39600.0,38500.0,105510.0,4104339000.0
2021-10-01,38800.0,-0.65,-1.68,39450.0,39450.0,38800.0,165810.0,6433428000.0
2021-09-30,39450.0,-0.45,-1.14,39900.0,40000.0,39350.0,109730.0,4328848500.0
2021-09-29,39900.0,-0.2,-0.5,40100.0,40050.0,39300.0,118310.0,4720569000.0
2021-09-28,40100.0,0.7,1.75,39400.0,40350.0,39200.0,218770.0,8772677000.0
2021-09-27,39400.0,-0.3,-0.76,39700.0,40100.0,39200.0,121080.0,4770552000.0
2021-09-26,39700.0,0.25,0.63,39450.0,39800.0,39450.0,96490.0,3830653000.0
2021-09-24,39700.0,0.25,0.63,39450.0,39800.0,39450.0,96490.0,3830653000.0
2021-09-23,39450.0,-0.15,-0.38,39600.0,39900.0,39450.0,108460.0,4278747000.0
2021-09-22,39600.0,-0.05,-0.13,39650.0,39900.0,39100.0,126780.0,5020488000.0
2021-09-21,39650.0,-0.25,-0.63,39900.0,39800.0,39200.0,152410.0,6043056500.0
2021-09-20,39900.0,-0.1,-0.25,40000.0,40300.0,39900.0,195700.0,7808430000.0
2021-09-17,40000.0,0.6,1.5,39400.0,40450.0,39600.0,178410.0,7136400000.0
2021-09-16,39400.0,0.6,1.52,38800.0,39500.0,39050.0,146560.0,5774464000.0
2021-09-15,38800.0,0.1,0.26,38700.0,39000.0,38600.0,105510.0,4093788000.0
2021-09-14,38700.0,-0.45,-1.16,39150.0,39150.0,38600.0,141530.0,5477211000.0
2021-09-13,39150.0,-0.5,-1.28,39650.0,39650.0,39000.0,173470.0,6791350500.0
2021-09-11,39650.0,-0.15,-0.38,39800.0,40000.0,39600.0,79380.0,3147417000.0
2021-09-10,39650.0,-0.15,-0.38,39800.0,40000.0,39600.0,79380.0,3147417000.0
2021-09-09,39800.0,0.2,0.5,39600.0,39800.0,39550.0,83980.0,3342404000.0
2021-09-08,39600.0,-0.1,-0.25,39700.0,40400.0,39500.0,142090.0,5626764000.0
2021-09-07,39700.0,0.6,1.51,39100.0,40200.0,39150.0,170980.0,6787906000.0
2021-09-06,39050.0,0.05,0.13,39000.0,39500.0,38950.0,129860.0,5071033000.0
2021-09-05,42950.0,0.4,0.93,42550.0,43350.0,42100.0,211660.0,9090797000.0
2021-09-03,43350.0,0.8,1.85,42550.0,43350.0,42100.0,276560.0,11988876000.0
2021-09-01,39000.0,0.05,0.13,38950.0,39100.0,38650.0,135790.0,5295810000.0
2021-08-31,38950.0,-0.5,-1.28,39450.0,39600.0,38950.0,181480.0,7068646000.0
2021-08-30,39450.0,0.75,1.9,38700.0,39500.0,38800.0,141020.0,5563239000.0
2021-08-27,38700.0,0.1,0.26,38600.0,39000.0,37800.0,190650.0,7378155000.0
2021-08-26,38600.0,-0.85,-2.2,39450.0,39650.0,38000.0,204560.0,7896016000.0
2021-08-25,39450.0,0.05,0.13,39400.0,39550.0,39000.0,110360.0,4353702000.0
2021-08-24,39400.0,0.1,0.25,39300.0,39700.0,38900.0,254090.0,10011146000.0
2021-08-23,39300.0,-1.2,-3.05,40500.0,40800.0,39300.0,274230.0,10777239000.0
2021-08-20,40500.0,-2.0,-4.94,42500.0,42900.0,40000.0,436350.0,17672175000.0
2021-08-19,42500.0,-0.15,-0.35,42650.0,42600.0,42150.0,180390.0,7666575000.0
2021-08-18,42650.0,-0.3,-0.7,42950.0,43000.0,42500.0,151450.0,6459342500.0
2021-08-17,42950.0,-0.35,-0.81,43300.0,43600.0,42800.0,156530.0,6722963500.0
2021-08-16,43300.0,0.75,1.73,42550.0,43500.0,42000.0,328630.0,14229679000.0
2021-08-13,42550.0,-0.25,-0.59,42800.0,43000.0,41800.0,230960.0,9827348000.0
2021-08-12,42800.0,-0.3,-0.7,43100.0,43400.0,42800.0,170940.0,7316232000.0
2021-08-11,43100.0,-0.2,-0.46,43300.0,44100.0,42900.0,273910.0,11805521000.0
2021-08-10,43300.0,0.15,0.35,43150.0,43500.0,43050.0,186740.0,8085842000.0
2021-08-09,43150.0,0.25,0.58,42900.0,43150.0,42350.0,174380.0,7524497000.0
2021-08-06,42900.0,-0.05,-0.12,42950.0,43400.0,42600.0,186830.0,8015007000.0
2021-08-05,42950.0,-0.05,-0.12,43000.0,43500.0,42300.0,211660.0,9090797000.0
2021-08-04,43000.0,-0.35,-0.81,43350.0,43500.0,42700.0,214000.0,9202000000.0
2021-08-03,43350.0,0.8,1.85,42550.0,43350.0,42100.0,276560.0,11988876000.0
2021-08-02,42550.0,1.45,3.41,41100.0,42950.0,42000.0,396140.0,16855757000.0
2021-07-30,41100.0,0.1,0.24,41000.0,41350.0,40950.0,203150.0,8349465000.0
2021-07-29,41000.0,0.5,1.22,40500.0,41000.0,40600.0,117990.0,4837590000.0
2021-07-28,40500.0,0.3,0.74,40200.0,40500.0,40000.0,123330.0,4994865000.0
2021-07-27,40200.0,0.2,0.5,40000.0,40800.0,40150.0,142890.0,5744178000.0
2021-07-26,40000.0,-0.2,-0.5,40200.0,40350.0,39500.0,143690.0,5747600000.0
2021-07-23,40200.0,-0.8,-1.99,41000.0,41500.0,40200.0,182350.0,7330470000.0
2021-07-21,40700.0,-0.3,-0.74,41000.0,41400.0,40500.0,112700.0,4586890000.0
2021-07-20,41000.0,1.35,3.29,39650.0,41000.0,38900.0,271360.0,11125760000.0
2021-07-19,39650.0,-2.85,-7.19,42500.0,41900.0,39650.0,296080.0,11739572000.0
2021-07-17,42500.0,-0.2,-0.47,42700.0,43000.0,42500.0,141640.0,6019700000.0
2021-07-16,42500.0,-0.2,-0.47,42700.0,43000.0,42500.0,141640.0,6019700000.0
2021-07-15,42700.0,0.1,0.23,42600.0,43150.0,42000.0,179320.0,7656964000.0
2021-07-14,42600.0,0.2,0.47,42400.0,42700.0,41000.0,178890.0,7620714000.0
2021-07-13,42400.0,0.4,0.94,42000.0,42750.0,41550.0,198250.0,8405800000.0
2021-07-12,42000.0,-2.9,-6.9,44900.0,44600.0,41800.0,602180.0,25291560000.0
2021-07-09,44900.0,-0.9,-2.0,45800.0,46000.0,44000.0,358780.0,16109222000.0
2021-07-08,45800.0,0.3,0.66,45500.0,46150.0,44950.0,212740.0,9743492000.0
2021-07-07,45500.0,1.5,3.3,44000.0,45650.0,43600.0,394360.0,17943380000.0
2021-07-06,44000.0,-2.65,-6.02,46650.0,48600.0,44000.0,689600.0,30342400000.0
2021-07-05,46650.0,-0.4,-0.86,47050.0,47050.0,45200.0,348950.0,16278517500.0
2021-07-02,47050.0,-0.25,-0.53,47300.0,47750.0,46900.0,420470.0,19783113500.0
2021-07-01,47300.0,0.05,0.11,47250.0,47650.0,46850.0,460160.0,21765568000.0
2021-06-30,47250.0,0.35,0.74,46900.0,47450.0,46850.0,400180.0,18908505000.0
2021-06-29,46900.0,0.1,0.21,46900.0,47900.0,46600.0,394570.0,18505333000.0
2021-06-28,46900.0,1.35,2.88,45550.0,47100.0,45650.0,668510.0,31353119000.0
2021-06-25,45550.0,0.35,0.77,45200.0,46000.0,44700.0,257230.0,11716826500.0
2021-06-24,45200.0,-0.2,-0.44,45400.0,45900.0,45000.0,211070.0,9540364000.0
2021-06-23,45400.0,0.4,0.88,45000.0,46400.0,44900.0,257420.0,11686868000.0
2021-06-22,45000.0,0.05,0.11,45000.0,45450.0,44900.0,278190.0,12518550000.0
2021-06-21,45000.0,-0.9,-2.0,46150.0,46000.0,44850.0,423760.0,19069200000.0
2021-06-18,46150.0,0.25,0.54,45900.0,46500.0,45700.0,320020.0,14768923000.0
2021-06-17,45900.0,0.6,1.31,45300.0,46350.0,44600.0,357930.0,16428987000.0
2021-06-16,45300.0,0.4,0.88,44900.0,46700.0,44200.0,421760.0,19105728000.0
2021-06-15,44500.0,-0.4,-0.9,44900.0,44950.0,44500.0,109220.0,4860290000.0
2021-06-14,44900.0,-0.3,-0.67,45200.0,45600.0,44650.0,339430.0,15240407000.0
2021-06-11,45200.0,1.3,2.88,43900.0,45250.0,43500.0,639030.0,28884156000.0
2021-06-10,43900.0,-1.55,-3.53,45450.0,45600.0,43900.0,446340.0,19594326000.0
2021-06-09,45450.0,0.65,1.43,44800.0,45700.0,44000.0,445430.0,20244793500.0
2021-06-08,44800.0,-2.0,-4.46,46800.0,47200.0,44700.0,568540.0,25470592000.0
2021-06-07,46800.0,-2.2,-4.7,49000.0,48600.0,45600.0,527510.0,24687468000.0
2021-06-04,49000.0,0.2,0.41,48800.0,49500.0,48000.0,593960.0,29104040000.0
2021-06-03,48800.0,1.4,2.87,47400.0,49500.0,47400.0,671540.0,32771152000.0
2021-06-02,47400.0,-0.6,-1.27,48000.0,47950.0,47200.0,604360.0,28646664000.0
2021-06-01,48000.0,-0.7,-1.46,48700.0,49000.0,48000.0,409610.0,19661280000.0
2021-05-31,48700.0,5.85,12.01,47150.0,48800.0,47500.0,559790.0,27261773000.0
2021-05-28,47150.0,1.75,3.71,45400.0,47700.0,44900.0,785700.0,37045755000.0
2021-05-27,45400.0,-1.25,-2.75,46650.0,46800.0,45050.0,586230.0,26614842000.0
2021-05-26,46650.0,-0.05,-0.11,46700.0,47100.0,46200.0,736980.0,34380117000.0
2021-05-25,46700.0,0.7,1.5,46000.0,46850.0,45450.0,632960.0,29559232000.0
2021-05-24,46000.0,1.25,2.72,44750.0,46400.0,45500.0,699410.0,32172860000.0
2021-05-23,44750.0,2.9,6.48,41850.0,44750.0,41850.0,1302750.0,58298062500.0
2021-05-21,44750.0,2.9,6.48,41850.0,44750.0,41850.0,1302750.0,58298062500.0
2021-05-20,41850.0,0.95,2.27,40900.0,41900.0,40000.0,349500.0,14626575000.0
2021-05-19,40900.0,0.05,0.12,40900.0,41400.0,40600.0,287210.0,11746889000.0
2021-05-18,40900.0,-0.9,-2.2,41800.0,41700.0,40800.0,390310.0,15963679000.0
2021-05-17,41800.0,-0.55,-1.32,42350.0,43000.0,41700.0,299240.0,12508232000.0
2021-05-16,42350.0,-0.25,-0.59,42600.0,43000.0,42300.0,272460.0,11538681000.0
2021-05-14,42350.0,-0.25,-0.59,42600.0,43000.0,42300.0,272460.0,11538681000.0
2021-05-13,42600.0,-0.05,-0.12,42650.0,43400.0,42000.0,348390.0,14841414000.0
2021-05-12,42650.0,0.55,1.29,42100.0,42700.0,41800.0,333150.0,14208847500.0
2021-05-11,42100.0,0.7,1.66,41400.0,43500.0,41800.0,534930.0,22520553000.0
2021-05-10,41400.0,0.75,1.81,40650.0,41500.0,40350.0,302780.0,12535092000.0
2021-05-07,40650.0,-0.6,-1.48,41250.0,41200.0,40500.0,370660.0,15067329000.0
2021-05-06,41250.0,-0.65,-1.58,41900.0,41900.0,41200.0,224610.0,9265162500.0
2021-05-05,41900.0,0.6,1.43,41300.0,42350.0,41500.0,269220.0,11280318000.0
2021-05-04,41300.0,0.3,0.73,41000.0,41800.0,40000.0,217190.0,8969947000.0
2021-05-03,47000.0,3.05,6.49,43950.0,47000.0,40900.0,2216530.0,104176910000.0
2021-04-30,41000.0,0.4,0.98,40600.0,41900.0,40600.0,194910.0,7991310000.0
2021-04-29,41000.0,0.4,0.98,40600.0,41900.0,40600.0,194910.0,7991310000.0
2021-04-28,40600.0,0.25,0.62,40350.0,40900.0,40350.0,137920.0,5599552000.0
2021-04-27,40350.0,-0.15,-0.37,40500.0,40800.0,40200.0,197850.0,7983247500.0
2021-04-26,40500.0,-1.5,-3.7,42000.0,42000.0,40500.0,332830.0,13479615000.0
2021-04-23,42000.0,1.0,2.38,41000.0,42150.0,40850.0,307820.0,12928440000.0
2021-04-22,41000.0,-2.2,-5.37,43200.0,43200.0,41000.0,292970.0,12011770000.0
2021-04-21,43200.0,0.2,0.46,43000.0,44000.0,42950.0,267610.0,11560752000.0
2021-04-20,43200.0,0.2,0.46,43000.0,44000.0,42950.0,267610.0,11560752000.0
2021-04-19,43000.0,1.0,2.33,42000.0,43100.0,41800.0,319400.0,13734200000.0
2021-04-16,42000.0,-1.05,-2.5,43050.0,43500.0,41850.0,466730.0,19602660000.0
2021-04-15,43050.0,-0.95,-2.21,44000.0,44200.0,43000.0,370510.0,15950455500.0
2021-04-14,44000.0,0.35,0.8,43650.0,44300.0,43000.0,283930.0,12492920000.0
2021-04-13,43650.0,-1.1,-2.52,44750.0,45100.0,43500.0,395200.0,17250480000.0
2021-04-12,44750.0,1.45,3.24,44300.0,45300.0,44100.0,514930.0,23043117500.0
2021-04-09,44300.0,-0.5,-1.13,44800.0,44800.0,44050.0,448970.0,19889371000.0
2021-04-08,44800.0,-0.75,-1.67,45550.0,45800.0,44700.0,441240.0,19767552000.0
2021-04-07,45550.0,-0.2,-0.44,45750.0,45750.0,45350.0,260900.0,11883995000.0
2021-04-06,45750.0,0.2,0.44,45550.0,46250.0,45050.0,411380.0,18820635000.0
2021-04-05,45550.0,0.55,1.21,45000.0,45900.0,45100.0,596940.0,27190617000.0
2021-04-02,45000.0,1.05,2.33,43950.0,45500.0,44050.0,579410.0,26073450000.0
2021-04-01,43950.0,1.0,2.28,42950.0,44000.0,43000.0,370650.0,16290067500.0
2021-03-31,42950.0,0.1,0.23,42850.0,43450.0,42800.0,217010.0,9320579500.0
2021-03-30,42850.0,0.3,0.7,42550.0,43050.0,42300.0,230420.0,9873497000.0
2021-03-29,42550.0,0.45,1.06,42100.0,42650.0,42150.0,134790.0,5735314500.0
2021-03-26,42100.0,-0.15,-0.36,42250.0,42400.0,40500.0,244510.0,10293871000.0
2021-03-25,42250.0,0.1,0.24,42150.0,42950.0,41950.0,236900.0,10009025000.0
2021-03-24,42150.0,-1.55,-3.68,43700.0,43300.0,41900.0,334190.0,14086108500.0
2021-03-23,43700.0,-0.95,-2.17,44650.0,44550.0,43100.0,454930.0,19880441000.0
2021-03-22,44650.0,-0.35,-0.78,45000.0,45000.0,44500.0,256280.0,11442902000.0
2021-03-19,45000.0,-0.15,-0.33,45000.0,45400.0,44700.0,288540.0,12984300000.0
2021-03-18,45000.0,1.7,3.78,43300.0,45300.0,43550.0,566650.0,25499250000.0
2021-03-17,43300.0,0.9,2.08,42400.0,43400.0,41950.0,434650.0,18820345000.0
2021-03-16,42400.0,-0.6,-1.42,43000.0,43200.0,42300.0,222370.0,9428488000.0
2021-03-15,43000.0,-0.35,-0.81,43350.0,43600.0,42800.0,277970.0,11952710000.0
2021-03-12,43350.0,0.05,0.12,43300.0,43700.0,43100.0,253640.0,10995294000.0
2021-03-11,43300.0,1.3,3.0,42000.0,43600.0,42550.0,167240.0,7241492000.0
2021-03-10,42000.0,0.15,0.36,41850.0,42200.0,41400.0,205650.0,8637300000.0
2021-03-09,41850.0,-0.6,-1.43,42450.0,42400.0,41500.0,243070.0,10172479500.0
2021-03-08,42450.0,0.05,0.12,42400.0,43400.0,42300.0,159530.0,6772048500.0
2021-03-05,42400.0,-0.35,-0.83,42750.0,43300.0,42000.0,185720.0,7874528000.0
2021-03-04,42750.0,-1.05,-2.46,43800.0,44250.0,42300.0,208950.0,8932612500.0
2021-03-03,43800.0,-0.25,-0.57,44050.0,44200.0,43700.0,158380.0,6937044000.0
2021-03-02,44050.0,-0.05,-0.11,44100.0,44600.0,43850.0,212400.0,9356220000.0
2021-03-01,44100.0,0.5,1.13,43600.0,44400.0,43600.0,225140.0,9928674000.0
2021-02-26,43600.0,0.65,1.49,42950.0,43700.0,42300.0,137950.0,6014620000.0
2021-02-25,42950.0,-0.1,-0.23,43050.0,43800.0,42200.0,173320.0,7444094000.0
2021-02-24,43050.0,-0.95,-2.21,44000.0,44200.0,42600.0,164000.0,7060200000.0
2021-02-23,44000.0,0.25,0.57,43750.0,44100.0,43200.0,153310.0,6745640000.0
2021-02-22,43750.0,-0.35,-0.8,44100.0,44500.0,43700.0,152380.0,6666625000.0
2021-02-19,44100.0,0.7,1.59,43400.0,44500.0,42850.0,202720.0,8939952000.0
2021-02-18,43400.0,1.3,3.0,42100.0,43500.0,41700.0,233970.0,10154298000.0
2021-02-17,42100.0,1.3,3.09,40800.0,42100.0,40850.0,143900.0,6058190000.0
2021-02-10,40800.0,0.7,1.72,40100.0,41200.0,39700.0,144850.0,5909880000.0
2021-02-09,40800.0,0.7,1.72,40100.0,41200.0,39700.0,144850.0,5909880000.0
2021-02-08,40100.0,-1.7,-4.24,41800.0,42000.0,39050.0,187490.0,7518349000.0
2021-02-05,41800.0,0.3,0.72,41500.0,42100.0,41300.0,127960.0,5348728000.0
2021-01-05,48000.0,-0.25,-0.52,48250.0,48050.0,47800.0,32290.0,1549920000.0
2021-01-04,48250.0,0.35,0.73,47900.0,48450.0,47750.0,199380.0,9620085000.0
2021-01-01,47900.0,0.6,1.25,47300.0,47900.0,47000.0,1342380.0,64300002000.0
